brand_slug,brand_id,phone_id,phone_name,phone_url,image_url,listing_page_url,scraped_at_utc,announced_year,status,os,chipset,cpu,gpu,display_size_in,display_resolution,display_refresh_hz,battery_mah,charging_w,ram_options_gb,storage_options_gb,main_camera_mp,selfie_camera_mp,has_5g,has_nfc,has_esim,has_sd_slot,price_text
motorola,4,14139,Motorola Moto G Play (2026),https://m.gsmarena.com/motorola_moto_g_play_5g_(2026)-14139.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-play-2026.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, November 13",Android 16,Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1604,120,5200,18,4,4|64,32,8,1,1,1,1,$ 185.71
motorola,4,13623,Motorola Moto G Power (2025),https://m.gsmarena.com/motorola_moto_g_power_(2025)-13623.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-power-2025.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, February 06","Android 15, up to 2 major Android upgrades",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.8,1080x2388,120,5000,30,8,8|128,50,16,1,1,1,1,$ 119.99
motorola,4,14359,Motorola Moto G Power (2026),https://m.gsmarena.com/motorola_moto_g_power_5g_(2026)-14359.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-power-2026.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2026, January 08",Android 16,Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.8,1080x2388,120,5200,30,8,8|128,50,32,1,1,1,1,$ 299.00
motorola,4,14581,Motorola Moto G Stylus (2026),https://m.gsmarena.com/motorola_moto_g_stylus_(2026)-14581.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-stylus-5g-2026-2.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 16","Android 16, up to 2 major Android upgrades",Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,6.7,1220x2712,120,5200,68,8,8|128|256,50,32,1,1,1,1,About 500 EUR
motorola,4,13784,Motorola Moto G Stylus 5G (2025),https://m.gsmarena.com/motorola_moto_g_stylus_5g_(2025)-13784.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-stylus-5g-2025.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April 17","Android 15, up to 2 major Android upgrades",Qualcomm SM6475-AB Snapdragon 6 Gen 3 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno 710,6.7,1220x2712,120,5000,68,8,8|128|256,50,32,1,1,1,1,$ 168.16
motorola,4,13573,Motorola Moto G05,https://m.gsmarena.com/motorola_moto_g05-13573.php,https://fdn2.gsmarena.com/vv/bigpic/mototola-moto-g05.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2025, January 13",Android 15,Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.67,720x1604,90,5200,18,4|8,4|8|64|128|256,50,8,0,1,0,1,$ 106.00 / € 104.94
motorola,4,14115,Motorola Moto G06,https://m.gsmarena.com/motorola_moto_g06-14115.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g06.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 23",Android 15,Mediatek Helio G81 Ultra (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.88,720x1640,120,5200,10,4|8,4|8|64|128|256,50,8,0,1,0,1,$ 114.99 / £ 156.99
motorola,4,14125,Motorola Moto G06 Power,https://m.gsmarena.com/motorola_moto_g06_power-14125.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g06-power.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, October 09",Android 15,Mediatek Helio G81 Ultra (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.88,720x1640,120,7000,18,4|8,4|8|64|128|256,50,8,0,1,0,1,€ 117.45 / £ 295.00
motorola,4,14228,Motorola Moto G100,https://m.gsmarena.com/motorola_moto_g100_5g_(china)-14228.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g100-cn.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, October 20",Android 15,Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,6.72,1080x2400,120,7000,30,8|12,8|12|256|512,50,32,1,1,0,0,About 170 EUR
motorola,4,14293,Motorola Moto G100S,https://m.gsmarena.com/motorola_moto_g100s_5g_(china)-14293.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g100s.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, November 03",Android 15,Qualcomm SM6435-AA Snapdragon 6s Gen 4 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno,6.72,1080x2400,120,7000,30,8,8|128|256,50,8,1,1,0,0,About 120 EUR
motorola,4,13507,Motorola Moto G15,https://m.gsmarena.com/motorola_moto_g15-13507.php,https://fdn2.gsmarena.com/vv/bigpic/mototola-moto-g15.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2025, February 12",Android 15,Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.72,1080x2400,,5200,18,4|6|8,4|6|8|128|256|512,50,8,0,1,0,1,$ 109.50 / € 108.44 / £ 99.99
motorola,4,13572,Motorola Moto G15 Power,https://m.gsmarena.com/motorola_moto_g15_power-13572.php,https://fdn2.gsmarena.com/vv/bigpic/mototola-g15-r.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2025, February 12",Android 15,Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.72,1080x2400,,6000,30,8,8|256|512,50,8,0,1,0,1,$ 169.50 / £ 149.00
motorola,4,14455,Motorola Moto G17,https://m.gsmarena.com/motorola_moto_g17-14455.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g17.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 29",Android 15,Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.72,1080x2400,,5200,18,4|8,4|8|128|256,50,32,0,1,0,1,€ 185.10 / £ 149.99
motorola,4,14452,Motorola Moto G17 Power,https://m.gsmarena.com/motorola_moto_g17_power-14452.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g17-power.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 29",Android 15,Mediatek Helio G81 Extreme (12 nm),Octa-core (2x2.0 GHz Cortex-A75 & 6x1.7 GHz Cortex-A55),Mali-G52 MC2,6.72,1080x2400,,6000,30,8,8|256|512,50,32,0,1,0,1,About 190 EUR
motorola,4,13841,Motorola Moto G56,https://m.gsmarena.com/motorola_moto_g56_5g-13841.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g56.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, May 29",Android 15,Mediatek Dimensity 7060 (6 nm),Octa-core (2x2.6 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),IMG BXM-8-256,6.72,1080x2400,120,5200,30,4|8|12,4|8|12|128|256|512,50,32,1,1,1,1,$ 172.50 / € 167.99 / £ 240.00
motorola,4,14284,Motorola Moto G57,https://m.gsmarena.com/motorola_moto_g57_5g-14284.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g57.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, December",Android 16,Qualcomm SM6435-AA Snapdragon 6s Gen 4 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno,6.72,1080x2400,120,5200,,8,8|128|256,50,8,1,1,0,0,About 200 EUR
motorola,4,14282,Motorola Moto G57 Power,https://m.gsmarena.com/motorola_moto_g57_power_5g-14282.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g57-power-.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, December 03","Android 16, planned upgrade to Android 17",Qualcomm SM6435-AA Snapdragon 6s Gen 4 (4 nm),Octa-core (4x2.4 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),Adreno,6.72,1080x2400,120,7000,30,8|12,8|12|128|256,50,8,1,1,1,0,"₹ 15,999"
motorola,4,14434,Motorola Moto G67,https://m.gsmarena.com/motorola_moto_g67_5g-14434.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g67.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 29",Android 16,Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.78,1272x2772,120,5200,30,4|8,4|8|128|256,50,32,1,1,1,1,€ 199.00
motorola,4,14266,Motorola Moto G67 Power,https://m.gsmarena.com/motorola_moto_g67_power_5g-14266.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g100-cn.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, November 12","Android 15, planned upgrade to Android 16",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),Adreno 710,6.7,1080x2400,120,7000,30,8,8|128|256,50,32,1,1,0,0,"₹ 16,730"
motorola,4,14433,Motorola Moto G77,https://m.gsmarena.com/motorola_moto_g77_5g-14433.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g77.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 29",Android 16,Mediatek Dimensity 6400 (6 nm),Octa-core (2x2.5 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.78,1272x2772,120,5200,30,8,8|128|256,108,32,1,1,1,1,€ 259.00 / £ 411.99
motorola,4,13917,Motorola Moto G86,https://m.gsmarena.com/motorola_moto_g86_5g-13917.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g86.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, July 07","Android 15, upgradable to Android 16",Mediatek Dimensity 7300 (4 nm),Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,6.67,1220x2712,120,5200,30,8|12,8|12|256|512,50,32,1,1,1,1,$ 229.99 / € 198.95 / £ 159.99
motorola,4,13918,Motorola Moto G86 Power,https://m.gsmarena.com/motorola_moto_g86_power_5g-13918.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g86-power.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, July 30","Android 15, up to 2 major Android upgrades",Mediatek Dimensity 7300 (4 nm) - Global | Mediatek Dimensity 7400 (4 nm) - India,Octa-core (4x2.5 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - Global | Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - India,Mali-G615 MC2,6.67,1220x2712,120,6720,30,8|12,8|12|128|256|512,50,32,1,1,1,1,"$ 259.66 / € 275.99 / ₹ 17,828"
motorola,4,13824,Motorola Razr 2025,https://m.gsmarena.com/motorola_razr_2025-13824.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-60.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, May 15",Android 15,Mediatek Dimensity 7400X (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,6.9,1080x2640,120,4500,30,8,8|256,50,32,1,1,1,0,$ 299.90
motorola,4,13749,Motorola Razr 60,https://m.gsmarena.com/motorola_razr_60-13749.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-60.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April 25",Android 15,Mediatek Dimensity 7400X (4 nm),Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G615 MC2,6.9,1080x2640,120,4500,30,8|12,8|12|256|512,50,32,1,1,1,0,€ 525.00 / £ 475.75
motorola,4,13805,Motorola Razr 60 Ultra,https://m.gsmarena.com/motorola_razr_60_ultra-13805.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-60-ultra-5g.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, April 25",Android 15,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830,7,1224x2912,165,4700,68,12|16,12|16|256|512|1024,50,50,1,1,1,0,"$ 1,299.99 / € 779.99 / £ 897.99 / ₹ 79,999"
motorola,4,14402,Motorola Razr Fold,https://m.gsmarena.com/motorola_razr_fold_5g-14402.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-fold-.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 18","Android 16, up to 7 major Android upgrades",Qualcomm SM8845 Snapdragon 8 Gen 5 (3 nm),Octa-core (2x3.8 GHz Oryon V3 Phoenix L + 6x3.32 GHz Oryon V3 Phoenix M),Adreno 829,8.1,2232x2484,120,6000,80,12|16,12|16|256|512|1024,50,20,1,1,1,0,About 2000 EUR
motorola,4,13823,Motorola Razr Ultra 2025,https://m.gsmarena.com/motorola_razr_ultra_2025-13823.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-60-ultra-5g.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, May 15",Android 15,Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830,7,1224x2912,165,4700,68,16,16|512|1024,50,50,1,1,1,0,$ 499.95
motorola,4,13825,Motorola Razr+ 2025,https://m.gsmarena.com/motorola_razr+_2025-13825.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-plus-2025.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, June 03",Android 15,Qualcomm SM8635 Snapdragon 8s Gen 3 (4 nm),Octa-core (1x3.0 GHz Cortex-X4 & 4x2.8 GHz Cortex-A720 & 3x2.0 GHz Cortex-A520),Adreno 735,6.9,1080x2640,165,4000,45,12,12|256,50,32,1,1,1,0,$ 399.99
motorola,4,14397,Motorola Signature,https://m.gsmarena.com/motorola_signature_5g-14397.php,https://fdn2.gsmarena.com/vv/bigpic/motorola-signature.jpg,https://m.gsmarena.com/motorola-phones-4.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 30","Android 16, up to 7 major Android upgrades",Qualcomm SM8845 Snapdragon 8 Gen 5 (3 nm),Octa-core (2x3.8 GHz Oryon V3 Phoenix L + 6x3.32 GHz Oryon V3 Phoenix M),Adreno 829,6.8,1264x2780,165,5200,90,12|16,12|16|256|512|1024,50,50,1,1,1,0,"€ 829.00 / ₹ 56,989"
samsung,9,13497,Galaxy A36,https://m.gsmarena.com/samsung_galaxy_a36-13497.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a36.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,,,,,,,,,,,,,,,,0,0,0,0,
samsung,9,14320,Galaxy S26 Ultra,https://m.gsmarena.com/samsung_galaxy_s26_ultra_5g-14320.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-s26-ultra-new.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,,,,,,,,,,,,,,,,0,0,0,0,
samsung,9,13662,Samsung Galaxy A06 5G,https://m.gsmarena.com/samsung_galaxy_a06_5g-13662.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a06-5g.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, February 19","Android 15, up to 4 major Android upgrades, One UI 7",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1600,90,5000,25,4|6,4|6|64|128,50,8,1,0,0,1,"₹ 11,999"
samsung,9,14409,Samsung Galaxy A07,https://m.gsmarena.com/samsung_galaxy_a07_5g-14409.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a07-5g.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, January 13","Android 16, up to 6 major Android upgrades, One UI 8",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1600,120,6000,25,4|6,4|6|64|128,50,8,1,0,0,1,"₹ 13,975"
samsung,9,14066,Samsung Galaxy A07 4G,https://m.gsmarena.com/samsung_galaxy_a07-14066.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a07.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, August 25","Android 15, up to 6 major Android upgrades, One UI 8",Mediatek Helio G99 (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1600,90,5000,25,4|6|8,4|6|8|64|128|256,50,8,0,0,0,1,$ 99.50 / £ 97.00
samsung,9,13383,Samsung Galaxy A16,https://m.gsmarena.com/samsung_galaxy_a16-13383.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a16-lte.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, November 20","Android 14, up to 6 major Android upgrades, One UI 7",Mediatek Helio G99 (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,1080x2340,90,5000,25,4|6|8,4|6|8|128|256,50,13,0,1,0,1,$ 110.00 / € 114.00 / £ 95.50
samsung,9,13346,Samsung Galaxy A16 5G,https://m.gsmarena.com/samsung_galaxy_a16_5g-13346.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a16-5g.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2024,"Available. Released 2024, October 25","Android 14, up to 6 major Android upgrades, One UI 6.1",Exynos 1330 (5 nm) or Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55) or Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G68 MP2 or Mali-G57 MC2,6.7,1080x2340,90,5000,25,4|6|8,4|6|8|128|256,50,13,1,1,1,1,$ 89.99 / € 162.99 / £ 125.00
samsung,9,14041,Samsung Galaxy A17,https://m.gsmarena.com/samsung_galaxy_a17_5g-14041.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a17-5g.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, August 14","Android 15, up to 6 major Android upgrades, One UI 7",Exynos 1330 (5 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MP2,6.7,1080x2340,90,5000,25,4|6|8,4|6|8|128|256,50,13,1,1,1,1,"$ 167.46 / € 139.00 / £ 149.98 / ₹ 19,499"
samsung,9,14157,Samsung Galaxy A17 4G,https://m.gsmarena.com/samsung_galaxy_a17-14157.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a17.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 18","Android 15, up to 6 major Android upgrades, One UI 7",Mediatek Helio G99 (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,1080x2340,90,5000,25,4|6|8,4|6|8|128|256,50,13,0,1,0,1,$ 147.50 / € 130.00 / £ 118.59
samsung,9,13679,Samsung Galaxy A26,https://m.gsmarena.com/samsung_galaxy_a26-13679.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a26.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, March 19","Android 15, up to 6 major Android upgrades, One UI 7",Exynos 1380 (5 nm) - Global | Exynos 1280 (5 nm) - LATAM,Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55) - Global | Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55) - LATAM,Mali-G68 MP5 - Global | Mali-G68 - LATAM,6.7,1080x2340,120,5000,25,4|6|8,4|6|8|128|256,50,13,1,1,1,1,$ 173.49 / € 193.00 / £ 170.99
samsung,9,14378,Samsung Galaxy A37,https://m.gsmarena.com/samsung_galaxy_a37_5g-14378.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a37.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 9","Android 16, up to 6 major Android upgrades, One UI 8.5",Exynos 1480 (4 nm),Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Xclipse 530,6.7,1080x2340,120,5000,45,6|8|12,6|8|12|128|256,50,12,1,1,1,0,"$ 449.99 / € 333.33 / £ 399.00 / ₹ 32,500"
samsung,9,13603,Samsung Galaxy A56,https://m.gsmarena.com/samsung_galaxy_a56-13603.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a56-.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, March 10","Android 15, up to 6 major Android upgrades, One UI 7",Exynos 1580 (4 nm),Octa-core (1x2.9 GHz Cortex-A720 & 3x2.6 GHz Cortex-A720 & 4x1.9 GHz Cortex-A520),Xclipse 540,6.7,1080x2340,120,5000,45,6|8|12,6|8|12|128|256,50,12,1,1,1,0,"$ 319.00 / € 293.00 / £ 261.98 / ₹ 42,999"
samsung,9,14379,Samsung Galaxy A57,https://m.gsmarena.com/samsung_galaxy_a57_5g-14379.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-a57.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2026,"Available. Released 2026, April 9","Android 16, up to 6 major Android upgrades, One UI 8.5",Exynos 1680 (4 nm),Octa-core (1x2.9 GHz Cortex-720 & 4x2.6 GHz Cortex-720 & 3x1.95 GHz Cortex-520),Xclipse 550,6.7,1080x2340,120,5000,45,8|12,8|12|128|256|512,50,12,1,1,1,0,"$ 6.09 / € 392.00 / £ 529.00 / ₹ 49,000"
samsung,9,13663,Samsung Galaxy F06 5G,https://m.gsmarena.com/samsung_galaxy_f06_5g-13663.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-f06-5g.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,Available. Released February 20,"Android 15, up to 4 major Android upgrades, One UI Core 7.0",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1600,,5000,25,4|6,4|6|64|128,50,8,1,0,0,1,"₹ 11,449"
samsung,9,14205,Samsung Galaxy F07,https://m.gsmarena.com/samsung_galaxy_f07-14205.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-f07.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, October 04","Android 15, up to 6 major Android upgrades, One UI 7",Mediatek Helio G99 (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,720x1600,90,5000,25,4,4|64,50,8,0,0,0,1,"£ 189.99 / ₹ 9,860"
samsung,9,13721,Samsung Galaxy F16,https://m.gsmarena.com/samsung_galaxy_f16-13721.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-f16-5g.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, March 13","Android 15, up to 6 major Android upgrades, One UI 7",Mediatek Dimensity 6300 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,6.7,1080x2340,90,5000,25,4|6|8,4|6|8|128,50,13,1,1,0,1,About 120 EUR
samsung,9,14107,Samsung Galaxy F17,https://m.gsmarena.com/samsung_galaxy_f17_5g-14107.php,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-f17-5g-.jpg,https://m.gsmarena.com/samsung-phones-9.php,2026-04-27T05:29:34.004237+00:00,2025,"Available. Released 2025, September 14","Android 15, up to 6 major Android upgrades, One UI 7",Exynos 1330 (5 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MP2,6.7,1080x2340,90,5000,25,4|6|8,4|6|8|128,50,13,1,1,0,1,"₹ 14,995"
